blockId;channel;programme;blockType_org;blockType_mod;xDate;xTime;ratecard;freeTime;week;timeband;wantedness;bookedness;eqPriceNet;grpTg_01;grpTg_02;grpTg_50;grpTg_98;grpTg_99;positionCode;scheduleInfo
-764897498;TVN;SPORT;PRE;SANDWICH BEFORE;2021-05-30;19:25:00;59900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;6,0147;5,9673;5,92;5,92;5,92;50;
-764897503;TVN;POGODA;PRE;REGULAR BEFORE;2021-05-30;19:29:00;52800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,6591;5,6145;5,57;5,5254;5,5254;50;
-764897507;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-30;19:39:00;51400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,9174;4,8787;4,84;4,8012;4,8012;50;
-764897509;TVN;RAFA /1;MIDDLE;REGULAR MIDDLE;2021-05-30;20:34:00;35900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,1335;3,0617;2,99;2,966;2,966;50;
-764897511;TVN;RAFA /2;MIDDLE;REGULAR MIDDLE;2021-05-30;20:42:00;35900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,1335;3,0617;2,99;2,966;2,966;50;
-764897514;TVN;RAFA /3;POST;REGULAR AFTER;2021-05-30;21:38:00;24000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,464;2,3936;2,2;2,112;2,112;50;
-764897517;TVN;PLAGA;PRE;REGULAR BEFORE;2021-05-30;21:46:00;24000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,91;1,895;1,88;1,8649;1,8649;50;
-764897519;TVN;PLAGA /1;MIDDLE;SANDWICH AFTER;2021-05-30;22:15:00;24100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,0436;1,9968;1,95;1,9344;1,9344;50;
-764897521;TVN;PLAGA /2;MIDDLE;SANDWICH BEFORE;2021-05-30;22:22:00;24100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,9812;1,9656;1,95;1,95;1,95;50;
-764897523;TVN;PLAGA /3;MIDDLE;SANDWICH AFTER;2021-05-30;23:08:00;19000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,813;1,7715;1,73;1,7161;1,7161;50;
-764897525;TVN;PLAGA /4;MIDDLE;SANDWICH BEFORE;2021-05-30;23:14:00;19000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,7576;1,7438;1,73;1,73;1,73;50;
-764897529;TVN;BLADE: MROCZNA TRÓJCA;PRE;REGULAR BEFORE;2021-05-30;23:56:00;5700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,6197;0,6148;0,61;0,6051;0,6051;50;
-764897531;TVN;BLADE: MROCZNA TRÓJCA /1;MIDDLE;SANDWICH AFTER;2021-05-30;00:29:00;3900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,4925;0,4812;0,47;0,4662;0,4662;50;
-764897533;TVN;BLADE: MROCZNA TRÓJCA /2;MIDDLE;SANDWICH BEFORE;2021-05-30;00:36:00;3900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3759;0,3729;0,37;0,37;0,37;50;
-764897535;TVN;BLADE: MROCZNA TRÓJCA /3;MIDDLE;SANDWICH AFTER;2021-05-30;01:18:00;1500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2305;0,2252;0,22;0,2182;0,2182;50;
-764897537;TVN;BLADE: MROCZNA TRÓJCA /4;MIDDLE;SANDWICH BEFORE;2021-05-30;01:26:00;1500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2235;0,2217;0,22;0,22;0,22;50;
-764897541;TVN;KUCHENNE REWOLUCJE 22;PRE;REGULAR BEFORE;2021-05-31;02:17:00;1400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1219;0,1209;0,12;0,119;0,119;50;
-764897543;TVN;KUCHENNE REWOLUCJE 22 /1;MIDDLE;SANDWICH AFTER;2021-05-31;02:34:00;1400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1257;0,1228;0,12;0,119;0,119;50;
-764897545;TVN;KUCHENNE REWOLUCJE 22 /2;MIDDLE;SANDWICH BEFORE;2021-05-31;02:39:00;1400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1219;0,1209;0,12;0,12;0,12;50;
-764897547;TVN;KUCHENNE REWOLUCJE 22 /3;MIDDLE;REGULAR MIDDLE;2021-05-31;03:04:00;1800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1572;0,1536;0,15;0,1488;0,1488;50;
-764897551;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-31;03:18:00;1100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1117;0,1108;0,11;0,1091;0,1091;50;
-764897553;TVN;NOC MAGII (TVN);PRE;REGULAR BEFORE;2021-05-31;03:39:00;800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1117;0,1108;0,11;0,1091;0,1091;50;
-764897554;TVN;NOC MAGII (TVN) /1;MIDDLE;SANDWICH AFTER;2021-05-31;04:20:00;700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0733;0,0716;0,07;0,0694;0,0694;50;
-764897556;TVN;NOC MAGII (TVN) /2;POST;SANDWICH BEFORE;2021-05-30;05:02:00;400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0609;0,0604;0,06;0,06;0,06;50;
-764897587;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-31;05:03:00;400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0406;0,0403;0,04;0,0396;0,0396;50;
-764897589;TVN;NOWA MAJA W OGRODZIE 5;PRE;REGULAR BEFORE;2021-05-31;05:19:00;700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0711;0,0705;0,07;0,0694;0,0694;50;
-764897591;TVN;NOWA MAJA W OGRODZIE 5 /1;MIDDLE;REGULAR MIDDLE;2021-05-31;05:35:00;1200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0943;0,0921;0,09;0,0892;0,0892;50;
-764897598;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-31;05:54:00;1400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1117;0,1108;0,11;0,1091;0,1091;50;
-764897600;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-31;06:10:00;1200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1048;0,1024;0,1;0,0992;0,0992;50;
-764897603;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-31;06:35:00;2100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,241;0,2355;0,23;0,2281;0,2281;50;
-764897608;TVN;KUCHENNE REWOLUCJE 11;PRE;REGULAR BEFORE;2021-05-31;06:54:00;2500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2438;0,2419;0,24;0,238;0,238;50;
-764897610;TVN;KUCHENNE REWOLUCJE 11 /1;MIDDLE;REGULAR MIDDLE;2021-05-31;07:10:00;3300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3668;0,3584;0,35;0,3472;0,3472;50;
-764897613;TVN;KUCHENNE REWOLUCJE 11 /2;MIDDLE;REGULAR MIDDLE;2021-05-31;07:36:00;4700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5449;0,5324;0,52;0,5158;0,5158;50;
-764897618;TVN;DZIEŃ DOBRY TVN;PRE;REGULAR BEFORE;2021-05-31;07:58:00;6100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,6299;0,6249;0,62;0,615;0,615;50;
-764897620;TVN;DZIEŃ DOBRY TVN /1;MIDDLE;REGULAR MIDDLE;2021-05-31;08:15:00;7200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8174;0,7987;0,78;0,7737;0,7737;50;
-764897627;TVN;DZIEŃ DOBRY TVN /2;MIDDLE;REGULAR MIDDLE;2021-05-31;08:44:00;8800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0794;1,0547;1,03;1,0217;1,0217;50;
-764897630;TVN;DZIEŃ DOBRY TVN /3;MIDDLE;REGULAR MIDDLE;2021-05-31;09:15:00;9800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2156;1,1878;1,16;1,1507;1,1507;50;
-764897637;TVN;DZIEŃ DOBRY TVN /4;MIDDLE;REGULAR MIDDLE;2021-05-31;09:45:00;10600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2785;1,2492;1,22;1,2102;1,2102;50;
-764897640;TVN;DZIEŃ DOBRY TVN /5;MIDDLE;REGULAR MIDDLE;2021-05-31;10:16:00;11400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3204;1,2902;1,26;1,2499;1,2499;50;
-764897647;TVN;DZIEŃ DOBRY TVN /6;MIDDLE;REGULAR MIDDLE;2021-05-31;10:48:00;12700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3204;1,2902;1,26;1,2499;1,2499;50;
-764897655;TVN;DZIEŃ DOBRY TVN /7;POST;REGULAR AFTER;2021-05-31;11:22:00;11300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2544;1,2185;1,12;1,0752;1,0752;50;
-764897660;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-31;11:41:00;6200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8432;0,8366;0,83;0,8233;0,8233;50;
-764897662;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-31;11:52:00;5900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,786;0,768;0,75;0,744;0,744;50;
-764897665;TVN;UKRYTA PRAWDA /2;MIDDLE;SANDWICH AFTER;2021-05-31;12:21:00;8400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0689;1,0444;1,02;1,0118;1,0118;50;
-764897667;TVN;UKRYTA PRAWDA /3;MIDDLE;SANDWICH BEFORE;2021-05-31;12:26:00;8400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0363;1,0281;1,02;1,02;1,02;50;
-764897671;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-31;12:45:00;8800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0464;1,0382;1,03;1,0217;1,0217;50;
-764897673;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-31;13:00:00;9800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1004;1,0752;1,05;1,0416;1,0416;50;
-764897676;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-31;13:26:00;11700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3414;1,3107;1,28;1,2697;1,2697;50;
-764897681;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-31;13:47:00;12900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2192;1,2096;1,2;1,1904;1,1904;50;
-764897683;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-31;14:00:00;10600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,027;1,0035;0,98;0,9721;0,9721;50;
-764897686;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-31;14:26:00;11000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2785;1,2492;1,22;1,2102;1,2102;50;
-764897691;TVN;SZPITAL;PRE;REGULAR BEFORE;2021-05-31;14:47:00;9500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9956;0,9878;0,98;0,9721;0,9721;50;
-764897693;TVN;SZPITAL /1;MIDDLE;REGULAR MIDDLE;2021-05-31;15:05:00;8800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9327;0,9113;0,89;0,8828;0,8828;50;
-764897696;TVN;SZPITAL /2;MIDDLE;REGULAR MIDDLE;2021-05-31;15:31:00;9400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0165;0,9932;0,97;0,9622;0,9622;50;
-764897701;TVN;LAB;PRE;REGULAR BEFORE;2021-05-31;15:52:00;8500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9144;0,9072;0,9;0,8928;0,8928;50;
-764897703;TVN;LAB /1;MIDDLE;REGULAR MIDDLE;2021-05-31;16:10:00;7800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9746;0,9523;0,93;0,9225;0,9225;50;
-764897706;TVN;LAB /2;MIDDLE;REGULAR MIDDLE;2021-05-31;16:36:00;8100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1737;1,1468;1,12;1,111;1,111;50;
-764897710;TVN;KUCHENNE REWOLUCJE 10;PRE;REGULAR BEFORE;2021-05-31;16:55:00;9000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,148;1,139;1,13;1,1209;1,1209;50;
-764897713;TVN;KUCHENNE REWOLUCJE 10 /1;MIDDLE;REGULAR MIDDLE;2021-05-31;17:10:00;11700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3938;1,3619;1,33;1,3193;1,3193;50;
-764897716;TVN;KUCHENNE REWOLUCJE 10 /2;MIDDLE;REGULAR MIDDLE;2021-05-31;17:35:00;17400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,8864;1,8432;1,8;1,7856;1,7856;50;
-764897721;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-31;17:57:00;14700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,5849;1,5724;1,56;1,5475;1,5475;50;
-764897723;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-31;18:07:00;26000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,7143;2,6521;2,59;2,5692;2,5692;50;
-764897726;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-31;18:38:00;32800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,6575;3,5737;3,49;3,462;3,462;50;
-764897730;TVN;FAKTY;PRE;REGULAR BEFORE;2021-05-31;18:58:00;56000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,588;5,544;5,5;5,456;5,456;50;
-764897731;TVN;UWAGA! KORONAWIRUS /1;POST;SANDWICH AFTER;2021-05-31;19:30:00;63900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;6,0888;5,9494;5,81;5,7635;5,7635;50;
-764897734;TVN;SPORT;PRE;SANDWICH BEFORE;2021-05-31;19:31:00;58300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,6184;5,5742;5,53;5,53;5,53;50;
-764897738;TVN;POGODA;PRE;REGULAR BEFORE;2021-05-31;19:39:00;54800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,4457;5,4028;5,36;5,3171;5,3171;50;
-764897742;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-31;19:49:00;48300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,9276;4,8888;4,85;4,8112;4,8112;50;
-764897746;TVN;NA WSPÓLNEJ 19 /1;MIDDLE;SANDWICH AFTER;2021-05-31;20:30:00;44100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,3911;4,2905;4,19;4,1564;4,1564;50;
-764897748;TVN;NA WSPÓLNEJ 19 /2;MIDDLE;SANDWICH BEFORE;2021-05-31;20:37:00;44100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,257;4,2235;4,19;4,19;4,19;50;
-764897752;TVN;MILIONERZY /1;MIDDLE;REGULAR MIDDLE;2021-05-31;21:05:00;33800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,5946;3,5123;3,43;3,4025;3,4025;50;
-764897757;TVN;TOTALNE REMONTY SZELĄGOWSKIEJ  /1;MIDDLE;REGULAR MIDDLE;2021-05-31;21:40:00;37000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,2802;3,2051;3,13;3,1049;3,1049;50;
-764897760;TVN;TOTALNE REMONTY SZELĄGOWSKIEJ  /2;MIDDLE;REGULAR MIDDLE;2021-05-31;22:07:00;25800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,3684;2,3142;2,26;2,2419;2,2419;50;
-764897766;TVN;INWAZJA /1;MIDDLE;REGULAR MIDDLE;2021-05-31;22:47:00;16900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,7816;1,7408;1,7;1,6864;1,6864;50;
-764897769;TVN;INWAZJA /2;MIDDLE;SANDWICH AFTER;2021-05-31;23:35:00;4700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,744;0,727;0,71;0,7043;0,7043;50;
-764897771;TVN;INWAZJA /3;MIDDLE;SANDWICH BEFORE;2021-05-31;23:42:00;4700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7213;0,7156;0,71;0,71;0,71;50;
-764897775;TVN;CO ZA TYDZIEŃ;PRE;REGULAR BEFORE;2021-05-31;00:26:00;1500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3962;0,3931;0,39;0,3868;0,3868;50;
-764897777;TVN;CO ZA TYDZIEŃ /1;MIDDLE;SANDWICH AFTER;2021-05-31;00:50:00;1100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,22;0,215;0,21;0,2083;0,2083;50;
-764897779;TVN;CO ZA TYDZIEŃ /2;MIDDLE;SANDWICH BEFORE;2021-05-31;00:55:00;1100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2133;0,2116;0,21;0,21;0,21;50;
-764897783;TVN;STRZELEC;PRE;REGULAR BEFORE;2021-05-31;01:16:00;800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2032;0,2016;0,2;0,1984;0,1984;50;
-764897785;TVN;STRZELEC /1;MIDDLE;SANDWICH AFTER;2021-05-31;01:32:00;800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1781;0,174;0,17;0,1686;0,1686;50;
-764897787;TVN;STRZELEC /2;MIDDLE;SANDWICH BEFORE;2021-05-31;01:38:00;800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1727;0,1713;0,17;0,17;0,17;50;
-764897789;TVN;STRZELEC /3;MIDDLE;REGULAR MIDDLE;2021-06-01;02:07:00;800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1991;0,1945;0,19;0,1884;0,1884;50;
-764897794;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-06-01;02:17:00;800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1625;0,1612;0,16;0,1587;0,1587;50;
-764897796;TVN;NOC MAGII (TVN);PRE;REGULAR BEFORE;2021-06-01;02:34:00;700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1422;0,1411;0,14;0,1388;0,1388;50;
-764897797;TVN;NOC MAGII (TVN) /1;MIDDLE;REGULAR MIDDLE;2021-06-01;03:15:00;400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0838;0,0819;0,08;0,0793;0,0793;50;
-764897800;TVN;SZPITAL;PRE;REGULAR BEFORE;2021-06-01;04:00:00;400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0609;0,0604;0,06;0,0595;0,0595;50;
-764897802;TVN;SZPITAL /1;MIDDLE;REGULAR MIDDLE;2021-06-01;04:15:00;400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0733;0,0716;0,07;0,0694;0,0694;50;
-764897805;TVN;SZPITAL /2;MIDDLE;REGULAR MIDDLE;2021-06-01;04:41:00;400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0733;0,0716;0,07;0,0694;0,0694;50;
23027189;TVP1;KLAN - ODC. 3797;PRE;REGULAR BEFORE;2021-05-01;04:38:00;300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1433;0,1422;0,14;0,14;0,14;50;
23027202;TVP1;MAGAZYN EKSPRESU REPORTERÓW;PRE;REGULAR BEFORE;2021-05-01;05:51:00;300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0614;0,0609;0,06;0,06;0,06;50;
23027198;TVP1;MAGAZYN EKSPRESU REPORTERÓW;POST;REGULAR AFTER;2021-05-01;06:47:00;800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1596;0,156;0,15;0,1476;0,1476;50;
23027211;TVP1;ROK W OGRODZIE;PRE;REGULAR BEFORE;2021-05-01;07:34:00;1900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3584;0,3556;0,35;0,35;0,35;50;
23027216;TVP1;ROK W OGRODZIE EXTRA;PRE;REGULAR BEFORE;2021-05-01;07:58:00;1900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3584;0,3556;0,35;0,35;0,35;50;
23027223;TVP1;WOJSKO - POLSKIE.PL;PRE;REGULAR BEFORE;2021-05-01;08:13:00;2200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3788;0,3759;0,37;0,37;0,37;50;
23027229;TVP1;PEŁNOSPRAWNI - ODC. 402;PRE;REGULAR BEFORE;2021-05-01;08:38:00;1000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1945;0,193;0,19;0,19;0,19;50;
23027235;TVP1;PRYWATNE ŻYCIE ZWIERZĄT - SEZON 2 - (ODC. 9) - ALT;PRE;REGULAR BEFORE;2021-05-01;09:04:00;1000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1843;0,1828;0,18;0,18;0,18;50;
23027271;TVP1;FASCYNUJĄCY ŚWIAT - ORKAN XYNTIA;PRE;REGULAR BEFORE;2021-05-01;09:33:00;1700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3276;0,3251;0,32;0,32;0,32;50;
23027268;TVP1;FASCYNUJĄCY ŚWIAT - ORKAN XYNTIA;POST;SANDWICH AFTER;2021-05-01;10:31:00;1500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2192;0,2128;0,2;0,1952;0,1952;50;
23027280;TVP1;SPRAWA DLA REPORTERA;PRE;SANDWICH BEFORE;2021-05-01;10:39:00;1500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2;0,2;0,2;0,2032;0,2032;50;
23027277;TVP1;SPRAWA DLA REPORTERA;POST;REGULAR AFTER;2021-05-01;11:32:00;1700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2553;0,2496;0,24;0,2361;0,2361;50;
